NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER
3;1;19;1:08.075;2;;22.023;0;18.448;2;27.604;0;120.9;22:28.458;16:26:20.534;0:22.023;0:18.448;0:27.604;;Oliver TURVEY;;;;NIO 333 FE Team;;235
3;1;20;1:08.521;0;;22.018;0;18.726;0;27.777;0;120.2;23:36.979;16:27:29.055;0:22.018;0:18.726;0:27.777;;Oliver TURVEY;;;;NIO 333 FE Team;;235
3;1;21;1:09.161;0;;22.157;0;19.153;0;27.851;0;119.0;24:46.140;16:28:38.216;0:22.157;0:19.153;0:27.851;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;22;1:09.662;0;;22.701;0;18.981;0;27.980;0;118.2;25:55.802;16:29:47.878;0:22.701;0:18.981;0:27.980;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;23;1:10.251;0;;23.213;0;19.024;0;28.014;0;117.2;27:06.053;16:30:58.129;0:23.213;0:19.024;0:28.014;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;24;1:08.944;0;;22.042;0;18.954;0;27.948;0;119.4;28:14.997;16:32:07.073;0:22.042;0:18.954;0:27.948;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;25;1:08.771;0;;22.133;0;18.956;0;27.682;0;119.7;29:23.768;16:33:15.844;0:22.133;0:18.956;0:27.682;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;26;1:08.597;0;;22.092;0;18.807;0;27.698;0;120.0;30:32.365;16:34:24.441;0:22.092;0:18.807;0:27.698;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;27;1:09.420;0;;22.048;0;18.790;0;28.582;0;118.6;31:41.785;16:35:33.861;0:22.048;0:18.790;0:28.582;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;28;1:09.100;0;;22.382;0;18.887;0;27.831;0;119.1;32:50.885;16:36:42.961;0:22.382;0:18.887;0:27.831;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;29;1:08.946;0;;22.132;0;18.715;0;28.099;0;119.4;33:59.831;16:37:51.907;0:22.132;0:18.715;0:28.099;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;30;1:08.721;0;;22.110;0;18.778;0;27.833;0;119.8;35:08.552;16:39:00.628;0:22.110;0:18.778;0:27.833;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;31;1:08.275;0;;22.073;0;18.671;0;27.531;0;120.6;36:16.827;16:40:08.903;0:22.073;0:18.671;0:27.531;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;32;1:08.436;0;;22.087;0;18.748;0;27.601;0;120.3;37:25.263;16:41:17.339;0:22.087;0:18.748;0:27.601;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;33;1:08.499;0;;22.051;0;18.767;0;27.681;0;120.2;38:33.762;16:42:25.838;0:22.051;0:18.767;0:27.681;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;34;1:08.668;0;;22.244;0;18.941;0;27.483;2;119.9;39:42.430;16:43:34.506;0:22.244;0:18.941;0:27.483;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;35;1:08.546;0;;22.068;0;18.814;0;27.664;0;120.1;40:50.976;16:44:43.052;0:22.068;0:18.814;0:27.664;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;36;1:08.812;0;;22.182;0;18.863;0;27.767;0;119.6;41:59.788;16:45:51.864;0:22.182;0:18.863;0:27.767;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;37;1:09.779;0;;22.193;0;18.822;0;28.764;0;118.0;43:09.567;16:47:01.643;0:22.193;0:18.822;0:28.764;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;38;1:09.435;0;;22.066;0;18.689;0;28.680;0;118.6;44:19.002;16:48:11.078;0:22.066;0:18.689;0:28.680;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;39;1:08.977;0;;22.149;0;18.856;0;27.972;0;119.4;45:27.979;16:49:20.055;0:22.149;0:18.856;0:27.972;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;40;1:11.310;0;;22.164;0;20.743;0;28.403;0;115.5;46:39.289;16:50:31.365;0:22.164;0:20.743;0:28.403;;Oliver TURVEY;;;;NIO 333 FE Team;;
33;1;1;1:24.648;0;;31.588;0;21.325;0;31.735;0;97.3;1:24.648;16:05:16.724;0:31.588;0:21.325;0:31.735;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;2;1:12.998;0;;24.163;0;19.675;0;29.160;0;112.8;2:37.646;16:06:29.722;0:24.163;0:19.675;0:29.160;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;3;1:12.726;0;;23.538;0;20.386;0;28.802;0;113.2;3:50.372;16:07:42.448;0:23.538;0:20.386;0:28.802;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;4;1:12.049;0;;23.610;0;20.260;0;28.179;0;114.3;5:02.421;16:08:54.497;0:23.610;0:20.260;0:28.179;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;5;1:10.629;0;;22.870;0;19.527;0;28.232;0;116.6;6:13.050;16:10:05.126;0:22.870;0:19.527;0:28.232;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;6;1:25.538;0;;23.089;0;20.343;0;42.106;0;96.3;7:38.588;16:11:30.664;0:23.089;0:20.343;0:42.106;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;7;1:10.288;0;;22.671;0;19.358;0;28.259;0;117.1;8:48.876;16:12:40.952;0:22.671;0:19.358;0:28.259;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;8;1:10.994;0;;23.090;0;19.450;0;28.454;0;116.0;9:59.870;16:13:51.946;0:23.090;0:19.450;0:28.454;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;9;1:13.078;0;;24.182;0;19.688;0;29.208;0;112.7;11:12.948;16:15:05.024;0:24.182;0:19.688;0:29.208;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;10;1:10.410;0;;22.814;0;19.442;0;28.154;0;116.9;12:23.358;16:16:15.434;0:22.814;0:19.442;0:28.154;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;11;1:11.279;0;;23.080;0;19.319;0;28.880;0;115.5;13:34.637;16:17:26.713;0:23.080;0:19.319;0:28.880;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;12;1:10.033;0;;22.628;0;19.266;0;28.139;0;117.6;14:44.670;16:18:36.746;0:22.628;0:19.266;0:28.139;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;13;1:11.046;0;;23.083;0;19.556;0;28.407;0;115.9;15:55.716;16:19:47.792;0:23.083;0:19.556;0:28.407;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;14;1:10.741;0;;23.134;0;19.380;0;28.227;0;116.4;17:06.457;16:20:58.533;0:23.134;0:19.380;0:28.227;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;15;1:10.681;0;;23.023;0;19.472;0;28.186;0;116.5;18:17.138;16:22:09.214;0:23.023;0:19.472;0:28.186;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;16;1:10.312;0;;22.872;0;19.286;0;28.154;0;117.1;19:27.450;16:23:19.526;0:22.872;0:19.286;0:28.154;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;17;1:11.368;0;;22.779;0;19.381;0;29.208;0;115.4;20:38.818;16:24:30.894;0:22.779;0:19.381;0:29.208;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;18;1:10.853;0;;22.833;0;19.527;0;28.493;0;116.2;21:49.671;16:25:41.747;0:22.833;0:19.527;0:28.493;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;19;1:10.784;0;;22.728;0;19.281;0;28.775;0;116.3;23:00.455;16:26:52.531;0:22.728;0:19.281;0:28.775;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;20;1:09.830;0;;22.592;0;19.345;0;27.893;0;117.9;24:10.285;16:28:02.361;0:22.592;0:19.345;0:27.893;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;21;1:09.981;0;;22.502;0;19.129;0;28.350;0;117.6;25:20.266;16:29:12.342;0:22.502;0:19.129;0:28.350;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;22;1:09.251;0;;22.563;0;19.026;0;27.662;0;118.9;26:29.517;16:30:21.593;0:22.563;0:19.026;0:27.662;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;23;1:09.821;0;;22.394;2;19.072;0;28.355;0;117.9;27:39.338;16:31:31.414;0:22.394;0:19.072;0:28.355;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;24;1:09.609;0;;22.585;0;19.168;0;27.856;0;118.3;28:48.947;16:32:41.023;0:22.585;0:19.168;0:27.856;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;25;1:09.544;0;;22.456;0;18.886;2;28.202;0;118.4;29:58.491;16:33:50.567;0:22.456;0:18.886;0:28.202;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;26;1:09.366;0;;22.472;0;19.198;0;27.696;0;118.7;31:07.857;16:34:59.933;0:22.472;0:19.198;0:27.696;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;27;1:09.855;0;;22.690;0;19.234;0;27.931;0;117.9;32:17.712;16:36:09.788;0:22.690;0:19.234;0:27.931;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;28;1:10.045;0;;22.588;0;19.531;0;27.926;0;117.5;33:27.757;16:37:19.833;0:22.588;0:19.531;0:27.926;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;29;1:09.872;0;;22.600;0;19.383;0;27.889;0;117.8;34:37.629;16:38:29.705;0:22.600;0:19.383;0:27.889;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;30;1:09.438;0;;22.406;0;19.195;0;27.837;0;118.6;35:47.067;16:39:39.143;0:22.406;0:19.195;0:27.837;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;31;1:09.501;0;;22.490;0;19.365;0;27.646;0;118.5;36:56.568;16:40:48.644;0:22.490;0:19.365;0:27.646;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;32;1:10.141;0;;22.969;0;19.301;0;27.871;0;117.4;38:06.709;16:41:58.785;0:22.969;0:19.301;0:27.871;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;33;1:10.169;0;;22.822;0;19.288;0;28.059;0;117.3;39:16.878;16:43:08.954;0:22.822;0:19.288;0:28.059;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;34;1:09.154;0;;22.472;0;19.219;0;27.463;2;119.1;40:26.032;16:44:18.108;0:22.472;0:19.219;0:27.463;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;35;1:12.193;0;;22.404;0;21.468;0;28.321;0;114.0;41:38.225;16:45:30.301;0:22.404;0:21.468;0:28.321;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;36;1:11.644;0;;24.518;0;19.089;0;28.037;0;114.9;42:49.869;16:46:41.945;0:24.518;0:19.089;0:28.037;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;37;1:09.095;0;;22.444;0;19.005;0;27.646;0;119.2;43:58.964;16:47:51.040;0:22.444;0:19.005;0:27.646;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;38;1:09.085;2;;22.468;0;19.039;0;27.578;0;119.2;45:08.049;16:49:00.125;0:22.468;0:19.039;0:27.578;; Ma Qinghua;;;;NIO 333 FE Team;;
33;1;39;1:11.474;0;;23.570;0;18.947;0;28.957;0;115.2;46:19.523;16:50:11.599;0:23.570;0:18.947;0:28.957;; Ma Qinghua;;;;NIO 333 FE Team;;
36;1;1;1:20.312;0;;28.019;0;20.422;0;31.871;0;102.5;1:20.312;16:05:12.388;0:28.019;0:20.422;0:31.871;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;2;1:10.187;0;;22.370;0;18.742;0;29.075;0;117.3;2:30.499;16:06:22.575;0:22.370;0:18.742;0:29.075;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;3;1:17.642;0;;24.137;0;19.411;0;34.094;0;106.0;3:48.141;16:07:40.217;0:24.137;0:19.411;0:34.094;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;4;1:24.325;0;B;25.355;0;23.869;0;35.101;0;97.6;5:12.466;16:09:04.542;0:25.355;0:23.869;0:35.101;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;5;15:34.217;0;;14:47.218;0;19.172;0;27.827;0;8.8;20:46.683;16:24:38.759;14:47.218;0:19.172;0:27.827;;André LOTTERER;0:14:33.395;;;TAG Heuer Porsche Formula E Team;;
36;1;6;1:09.319;0;;22.119;0;18.893;0;28.307;0;118.8;21:56.002;16:25:48.078;0:22.119;0:18.893;0:28.307;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;7;1:08.170;0;;21.934;0;18.780;0;27.456;0;120.8;23:04.172;16:26:56.248;0:21.934;0:18.780;0:27.456;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;8;1:07.842;0;;21.911;0;18.581;0;27.350;0;121.4;24:12.014;16:28:04.090;0:21.911;0:18.581;0:27.350;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;9;1:08.726;0;;21.938;0;18.594;0;28.194;0;119.8;25:20.740;16:29:12.816;0:21.938;0:18.594;0:28.194;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;10;1:09.609;0;;23.885;0;18.572;0;27.152;2;118.3;26:30.349;16:30:22.425;0:23.885;0:18.572;0:27.152;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;11;1:07.990;0;;22.195;0;18.250;2;27.545;0;121.1;27:38.339;16:31:30.415;0:22.195;0:18.250;0:27.545;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;12;1:07.670;0;;21.897;0;18.382;0;27.391;0;121.7;28:46.009;16:32:38.085;0:21.897;0:18.382;0:27.391;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;13;1:07.917;0;;21.806;0;18.345;0;27.766;0;121.2;29:53.926;16:33:46.002;0:21.806;0:18.345;0:27.766;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;14;1:08.517;0;;22.081;0;18.684;0;27.752;0;120.2;31:02.443;16:34:54.519;0:22.081;0:18.684;0:27.752;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;15;1:08.254;0;;21.996;0;18.650;0;27.608;0;120.6;32:10.697;16:36:02.773;0:21.996;0:18.650;0:27.608;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;16;1:08.173;0;;21.986;0;18.763;0;27.424;0;120.8;33:18.870;16:37:10.946;0:21.986;0:18.763;0:27.424;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;17;1:08.216;0;;22.093;0;18.648;0;27.475;0;120.7;34:27.086;16:38:19.162;0:22.093;0:18.648;0:27.475;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;18;1:08.114;0;;21.841;0;18.620;0;27.653;0;120.9;35:35.200;16:39:27.276;0:21.841;0:18.620;0:27.653;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;19;1:09.091;0;;23.276;0;18.313;0;27.502;0;119.2;36:44.291;16:40:36.367;0:23.276;0:18.313;0:27.502;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;20;1:07.717;0;;21.788;0;18.437;0;27.492;0;121.6;37:52.008;16:41:44.084;0:21.788;0:18.437;0:27.492;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;21;1:07.535;2;;21.708;2;18.399;0;27.428;0;121.9;38:59.543;16:42:51.619;0:21.708;0:18.399;0:27.428;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;22;1:08.550;0;;22.147;0;18.664;0;27.739;0;120.1;40:08.093;16:44:00.169;0:22.147;0:18.664;0:27.739;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;235
36;1;23;1:08.723;0;;22.347;0;18.805;0;27.571;0;119.8;41:16.816;16:45:08.892;0:22.347;0:18.805;0:27.571;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;24;1:08.743;0;;22.250;0;18.819;0;27.674;0;119.8;42:25.559;16:46:17.635;0:22.250;0:18.819;0:27.674;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;25;1:08.521;0;;22.119;0;18.816;0;27.586;0;120.2;43:34.080;16:47:26.156;0:22.119;0:18.816;0:27.586;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;26;1:08.640;0;;22.001;0;19.018;0;27.621;0;119.9;44:42.720;16:48:34.796;0:22.001;0:19.018;0:27.621;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;27;1:08.157;0;;21.926;0;18.643;0;27.588;0;120.8;45:50.877;16:49:42.953;0:21.926;0:18.643;0:27.588;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
36;1;28;1:08.867;0;;21.894;0;18.964;0;28.009;0;119.6;46:59.744;16:50:51.820;0:21.894;0:18.964;0:28.009;;André LOTTERER;;;;TAG Heuer Porsche Formula E Team;;
4;1;1;1:23.403;0;;29.141;0;20.877;0;33.385;0;98.7;1:23.403;16:05:15.479;0:29.141;0:20.877;0:33.385;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;2;1:39.345;0;B;31.091;0;27.058;0;41.196;0;82.9;3:02.748;16:06:54.824;0:31.091;0:27.058;0:41.196;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;3;2:02.038;0;;1:14.602;0;19.558;0;27.878;0;67.5;5:04.786;16:08:56.862;1:14.602;0:19.558;0:27.878;;Robin FRIJNS;0:01:00.204;;;Envision Virgin Racing;;
4;1;4;1:08.822;0;;22.299;0;19.080;0;27.443;0;119.6;6:13.608;16:10:05.684;0:22.299;0:19.080;0:27.443;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;5;1:26.620;0;;22.714;0;21.374;0;42.532;0;95.0;7:40.228;16:11:32.304;0:22.714;0:21.374;0:42.532;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;6;1:09.111;0;;22.007;0;18.923;0;28.181;0;119.1;8:49.339;16:12:41.415;0:22.007;0:18.923;0:28.181;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;7;1:10.821;0;;22.860;0;19.386;0;28.575;0;116.3;10:00.160;16:13:52.236;0:22.860;0:19.386;0:28.575;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;8;1:09.443;0;;22.218;0;19.136;0;28.089;0;118.6;11:09.603;16:15:01.679;0:22.218;0:19.136;0:28.089;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;9;1:09.050;0;;22.242;0;19.111;0;27.697;0;119.2;12:18.653;16:16:10.729;0:22.242;0:19.111;0:27.697;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;10;1:08.812;0;;22.144;0;19.113;0;27.555;0;119.6;13:27.465;16:17:19.541;0:22.144;0:19.113;0:27.555;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;11;1:09.089;0;;22.345;0;19.177;0;27.567;0;119.2;14:36.554;16:18:28.630;0:22.345;0:19.177;0:27.567;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;12;1:08.960;0;;22.224;0;19.017;0;27.719;0;119.4;15:45.514;16:19:37.590;0:22.224;0:19.017;0:27.719;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;13;1:08.900;0;;22.360;0;19.019;0;27.521;0;119.5;16:54.414;16:20:46.490;0:22.360;0:19.019;0:27.521;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;14;1:08.872;0;;22.159;0;19.089;0;27.624;0;119.5;18:03.286;16:21:55.362;0:22.159;0:19.089;0:27.624;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;15;1:09.255;0;;22.378;0;19.168;0;27.709;0;118.9;19:12.541;16:23:04.617;0:22.378;0:19.168;0:27.709;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;16;1:08.685;0;;22.188;0;18.995;0;27.502;0;119.9;20:21.226;16:24:13.302;0:22.188;0:18.995;0:27.502;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;17;1:09.226;0;;22.389;0;19.098;0;27.739;0;118.9;21:30.452;16:25:22.528;0:22.389;0:19.098;0:27.739;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;18;1:08.643;0;;22.305;0;19.059;0;27.279;0;119.9;22:39.095;16:26:31.171;0:22.305;0:19.059;0:27.279;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;19;1:09.564;0;;23.932;0;18.699;0;26.933;2;118.4;23:48.659;16:27:40.735;0:23.932;0:18.699;0:26.933;;Robin FRIJNS;;;;Envision Virgin Racing;;235
4;1;20;1:07.559;2;;21.864;0;18.563;0;27.132;0;121.9;24:56.218;16:28:48.294;0:21.864;0:18.563;0:27.132;;Robin FRIJNS;;;;Envision Virgin Racing;;235
4;1;21;1:07.995;0;;21.841;0;18.533;0;27.621;0;121.1;26:04.213;16:29:56.289;0:21.841;0:18.533;0:27.621;;Robin FRIJNS;;;;Envision Virgin Racing;;235
4;1;22;1:07.708;0;;21.824;2;18.412;2;27.472;0;121.6;27:11.921;16:31:03.997;0:21.824;0:18.412;0:27.472;;Robin FRIJNS;;;;Envision Virgin Racing;;235
4;1;23;1:09.363;0;;22.423;0;19.160;0;27.780;0;118.7;28:21.284;16:32:13.360;0:22.423;0:19.160;0:27.780;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;24;1:10.334;0;;22.284;0;20.145;0;27.905;0;117.1;29:31.618;16:33:23.694;0:22.284;0:20.145;0:27.905;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;25;1:08.690;0;;22.490;0;18.876;0;27.324;0;119.9;30:40.308;16:34:32.384;0:22.490;0:18.876;0:27.324;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;26;1:08.865;0;;22.177;0;18.977;0;27.711;0;119.6;31:49.173;16:35:41.249;0:22.177;0:18.977;0:27.711;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;27;1:08.575;0;;22.198;0;18.962;0;27.415;0;120.1;32:57.748;16:36:49.824;0:22.198;0:18.962;0:27.415;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;28;1:08.775;0;;22.297;0;19.006;0;27.472;0;119.7;34:06.523;16:37:58.599;0:22.297;0:19.006;0:27.472;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;29;1:08.645;0;;22.040;0;18.952;0;27.653;0;119.9;35:15.168;16:39:07.244;0:22.040;0:18.952;0:27.653;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;30;1:09.703;0;;22.334;0;18.966;0;28.403;0;118.1;36:24.871;16:40:16.947;0:22.334;0:18.966;0:28.403;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;31;1:08.750;0;;22.253;0;19.079;0;27.418;0;119.8;37:33.621;16:41:25.697;0:22.253;0:19.079;0:27.418;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;32;1:08.934;0;;22.440;0;19.052;0;27.442;0;119.4;38:42.555;16:42:34.631;0:22.440;0:19.052;0:27.442;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;33;1:09.222;0;;22.293;0;19.039;0;27.890;0;118.9;39:51.777;16:43:43.853;0:22.293;0:19.039;0:27.890;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;34;1:09.671;0;;22.068;0;19.666;0;27.937;0;118.2;41:01.448;16:44:53.524;0:22.068;0:19.666;0:27.937;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;35;1:09.721;0;;22.821;0;19.302;0;27.598;0;118.1;42:11.169;16:46:03.245;0:22.821;0:19.302;0:27.598;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;36;1:09.097;0;;22.351;0;19.019;0;27.727;0;119.2;43:20.266;16:47:12.342;0:22.351;0:19.019;0:27.727;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;37;1:08.732;0;;22.088;0;18.862;0;27.782;0;119.8;44:28.998;16:48:21.074;0:22.088;0:18.862;0:27.782;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;38;1:08.794;0;;22.159;0;18.870;0;27.765;0;119.7;45:37.792;16:49:29.868;0:22.159;0:18.870;0:27.765;;Robin FRIJNS;;;;Envision Virgin Racing;;
4;1;39;1:09.502;0;;22.263;0;18.905;0;28.334;0;118.5;46:47.294;16:50:39.370;0:22.263;0:18.905;0:28.334;;Robin FRIJNS;;;;Envision Virgin Racing;;
48;1;1;1:13.948;0;;25.249;0;19.323;0;29.376;0;111.3;1:13.948;16:05:06.024;0:25.249;0:19.323;0:29.376;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;2;1:09.930;0;;22.456;0;19.017;0;28.457;0;117.7;2:23.878;16:06:15.954;0:22.456;0:19.017;0:28.457;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;3;1:09.941;0;;22.487;0;19.234;0;28.220;0;117.7;3:33.819;16:07:25.895;0:22.487;0:19.234;0:28.220;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;4;1:09.594;0;;22.294;0;19.173;0;28.127;0;118.3;4:43.413;16:08:35.489;0:22.294;0:19.173;0:28.127;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;5;1:09.113;0;;22.151;0;18.989;0;27.973;0;119.1;5:52.526;16:09:44.602;0:22.151;0:18.989;0:27.973;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;6;1:14.626;0;;22.246;0;19.200;0;33.180;0;110.3;7:07.152;16:10:59.228;0:22.246;0:19.200;0:33.180;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;7;1:26.210;0;;39.679;0;18.970;0;27.561;0;95.5;8:33.362;16:12:25.438;0:39.679;0:18.970;0:27.561;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;8;1:10.046;0;;23.582;0;18.859;0;27.605;0;117.5;9:43.408;16:13:35.484;0:23.582;0:18.859;0:27.605;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;9;1:08.298;0;;21.904;0;18.727;0;27.667;0;120.5;10:51.706;16:14:43.782;0:21.904;0:18.727;0:27.667;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;10;1:08.093;0;;21.911;0;18.751;0;27.431;0;120.9;11:59.799;16:15:51.875;0:21.911;0:18.751;0:27.431;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;11;1:08.360;0;;22.004;0;18.698;0;27.658;0;120.4;13:08.159;16:17:00.235;0:22.004;0:18.698;0:27.658;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;12;1:09.473;0;;22.805;0;18.759;0;27.909;0;118.5;14:17.632;16:18:09.708;0:22.805;0:18.759;0:27.909;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;13;1:08.949;0;;22.161;0;19.039;0;27.749;0;119.4;15:26.581;16:19:18.657;0:22.161;0:19.039;0:27.749;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
